name,WKT
Starbucks,POINT (-83.91998 35.96265)
Starbucks,POINT (-97.8299 30.48296)
Starbucks,POINT (-75.06231 39.90069)
Starbucks,POINT (-98.36266 29.48137)
Starbucks,POINT (-112.04289 33.0736)
Starbucks,POINT (-111.80885 33.3369)
Starbucks,POINT (-122.20819 47.72013)
Starbucks,POINT (-95.55882 30.07515)
Starbucks,POINT (-101.93064 35.18658)
Starbucks,POINT (-86.87782 35.93304)
Starbucks,POINT (-78.75997 42.96004)
Starbucks,POINT (-76.39595 36.86052)
Starbucks,POINT (-76.38329 37.04461)
Starbucks,POINT (-75.75432 39.99465)
Starbucks,POINT (-98.57382 29.53166)
Starbucks,POINT (-86.08184 42.7826)
Starbucks,POINT (-122.04766 47.54166)
Starbucks,POINT (-81.33465 28.81175)
Starbucks,POINT (-86.49414 39.16229)
Starbucks,POINT (-87.80259 41.90922)
Starbucks,POINT (-76.95277 38.92024)
Starbucks,POINT (-93.5242 44.91065)
Starbucks,POINT (-122.77273 45.48608)
Starbucks,POINT (-122.05796 37.94903)
Starbucks,POINT (-76.16168 36.82682)
Starbucks,POINT (-116.2953 33.6796)
Starbucks,POINT (-74.91455 39.96792)
Starbucks,POINT (-73.79568 40.94592)
Starbucks,POINT (-96.34063 30.62144)
Starbucks,POINT (-122.20924 47.87978)
Starbucks,POINT (-80.20257 26.37129)
Starbucks,POINT (-83.29337 42.60343)
Starbucks,POINT (-73.81907 40.90061)
Starbucks,POINT (-101.90295 33.50314)
Starbucks,POINT (-71.01776 42.3629)
Starbucks,POINT (-80.43191 27.2628)
Starbucks,POINT (-122.34383 47.74103)
Starbucks,POINT (-121.32124 38.00871)
Starbucks,POINT (-87.99915 41.65428)
Starbucks,POINT (-95.97561 36.112)
Starbucks,POINT (-96.83793 32.42183)
Starbucks,POINT (-122.30991 47.60719)
Starbucks,POINT (-122.72253 38.36068)
Starbucks,POINT (-81.77246 26.4636)
Starbucks,POINT (-88.25845 42.11943)
Starbucks,POINT (-118.29189 34.07065)
Starbucks,POINT (-80.80167 35.01628)
Starbucks,POINT (-92.32484 38.94532)
Starbucks,POINT (-97.22554 27.6292)
Starbucks,POINT (-118.25479 34.15316)
Starbucks,POINT (-83.56329 41.71974)
Starbucks,POINT (-112.18664 33.56728)
Starbucks,POINT (-112.08243 33.4585)
Starbucks,POINT (-104.94215 39.52608)
Starbucks,POINT (-122.48422 48.7678)
Starbucks,POINT (-99.1492 19.43597)
Starbucks,POINT (-115.14668 36.08046)
Starbucks,POINT (-118.16713 33.84628)
Starbucks,POINT (-84.23741 39.195)
Starbucks,POINT (-120.41918 34.8646)
Starbucks,POINT (-82.78468 39.98825)
Starbucks,POINT (-105.08194 39.73238)
Starbucks,POINT (-76.74072 37.34316)
Starbucks,POINT (-74.26906 40.93949)
Starbucks,POINT (-120.67663 35.26313)
Starbucks,POINT (-78.78077 35.91271)
Starbucks,POINT (-95.43472 30.12689)
Starbucks,POINT (-81.6325 30.28696)
Starbucks,POINT (-83.05632 42.35176)
Starbucks,POINT (-93.44732 44.96963)
Starbucks,POINT (-96.79707 33.22646)
Starbucks,POINT (-81.68466 41.36251)
Starbucks,POINT (-111.99408 33.43649)
Starbucks,POINT (-73.97076 40.84951)
Starbucks,POINT (-80.12985 40.26592)
Starbucks,POINT (-84.1853 34.16983)
Starbucks,POINT (-94.87216 40.33356)
Starbucks,POINT (-73.48282 40.72635)
Starbucks,POINT (-99.16523 19.34485)
Starbucks,POINT (-97.14744 33.21091)
Starbucks,POINT (-112.064 33.65371)
Starbucks,POINT (-122.22069 47.32107)
Starbucks,POINT (-70.49042 41.61737)
Starbucks,POINT (-93.71338 32.55946)
Starbucks,POINT (-115.15154 36.13228)
Starbucks,POINT (-119.61523 49.49579)
Starbucks,POINT (-72.11208 41.51154)
Starbucks,POINT (-80.04377 40.3995)
Starbucks,POINT (-80.24325 26.07817)
Starbucks,POINT (-88.28041 41.81482)
Starbucks,POINT (-97.61191 38.80044)
Starbucks,POINT (-96.89121 33.17003)
Starbucks,POINT (-115.1654 36.10447)
Starbucks,POINT (-121.61621 39.10043)
Starbucks,POINT (-122.66894 49.0762)
Starbucks,POINT (-66.11029 18.36326)
Starbucks,POINT (-82.34988 34.90418)
Starbucks,POINT (-79.92158 40.46089)
Starbucks,POINT (-86.04493 39.7952)
Starbucks,POINT (-77.79713 38.73039)
Starbucks,POINT (-70.29225 41.66666)
Starbucks,POINT (-105.81108 39.94534)
Starbucks,POINT (-84.39936 33.7932)
Starbucks,POINT (-117.29003 34.4718)
Starbucks,POINT (-119.68266 36.7943)
Starbucks,POINT (-73.91833 40.74343)
Starbucks,POINT (-93.53822 44.77886)
Starbucks,POINT (-97.60339 30.45604)
Starbucks,POINT (-122.69764 45.46571)
Starbucks,POINT (-80.69986 40.07424)
Starbucks,POINT (-96.67805 40.86128)
Starbucks,POINT (-87.8202 42.21693)
Starbucks,POINT (-117.66572 34.10731)
Starbucks,POINT (-82.3166 27.89288)
Starbucks,POINT (-77.26132 38.87189)
Starbucks,POINT (-88.95506 40.47732)
Starbucks,POINT (-97.00506 32.83613)
Starbucks,POINT (-121.24986 38.76128)
Starbucks,POINT (-122.68185 45.52014)
Starbucks,POINT (-83.08691 42.56353)
Starbucks,POINT (-87.83574 42.15234)
Starbucks,POINT (-99.19993 19.33635)
Starbucks,POINT (-111.96626 40.3638)
Starbucks,POINT (-82.94622 42.31186)
Starbucks,POINT (-118.23965 34.02529)
Starbucks,POINT (-115.20214 36.11504)
Starbucks,POINT (-96.62383 32.76757)
Starbucks,POINT (-80.05542 40.63175)
Starbucks,POINT (-121.4329 38.49641)
Starbucks,POINT (-97.72693 32.45401)
Starbucks,POINT (-111.79935 40.70098)
Starbucks,POINT (-122.18864 48.09335)
Starbucks,POINT (-66.26836 18.42126)
Starbucks,POINT (-91.18687 30.41204)
Starbucks,POINT (-76.48972 41.01821)
Starbucks,POINT (-95.43075 29.72748)
Starbucks,POINT (-112.13771 33.86623)
Starbucks,POINT (-118.14713 33.75977)
Starbucks,POINT (-118.3681 34.14024)
Starbucks,POINT (-101.41318 26.94988)
Starbucks,POINT (-95.721 29.86361)
Starbucks,POINT (-115.17977 36.29248)
Starbucks,POINT (-117.29347 33.24071)
Starbucks,POINT (-112.02006 43.51037)
Starbucks,POINT (-118.36755 47.11745)
Starbucks,POINT (-99.26503 19.40094)
Starbucks,POINT (-88.68386 37.07825)
Starbucks,POINT (-118.00143 33.85729)
Starbucks,POINT (-76.61136 39.19145)
Starbucks,POINT (-87.79837 41.6757)
Starbucks,POINT (-95.62188 29.99425)
Starbucks,POINT (-122.23837 47.88146)
Starbucks,POINT (-122.21885 47.92899)
Starbucks,POINT (-101.9045 33.48643)
Starbucks,POINT (-71.60795 42.3582)
Starbucks,POINT (-96.80675 33.10824)
Starbucks,POINT (-95.38486 29.77448)
Starbucks,POINT (-104.69949 38.71826)
Starbucks,POINT (-115.03661 36.06615)
Starbucks,POINT (-74.80354 43.01577)
Starbucks,POINT (-86.2636 39.8524)
Starbucks,POINT (-93.73982 38.75767)
Starbucks,POINT (-111.92395 40.56104)
Starbucks,POINT (-80.18435 25.83469)
Starbucks,POINT (-78.52549 35.95337)
Starbucks,POINT (-120.66093 35.30282)
Starbucks,POINT (-76.87824 38.99218)
Starbucks,POINT (-122.2612 38.02111)
Starbucks,POINT (-96.02578 41.31534)
Starbucks,POINT (-80.6487 28.03468)
Starbucks,POINT (-98.20193 19.02633)
Starbucks,POINT (-117.15074 32.76772)
Starbucks,POINT (-74.13087 40.9622)
Starbucks,POINT (-83.44139 33.94315)
Starbucks,POINT (-95.23794 30.10276)
Starbucks,POINT (-71.15206 42.30325)
Starbucks,POINT (-66.38419 18.00949)
Starbucks,POINT (-80.01802 32.87379)
Starbucks,POINT (-117.03952 32.75632)
Starbucks,POINT (-119.74017 36.80821)
Starbucks,POINT (-122.19816 39.92691)
Starbucks,POINT (-123.11372 44.64505)
Starbucks,POINT (-81.51257 41.0757)
Starbucks,POINT (-77.01473 40.24622)
Starbucks,POINT (-97.35299 37.64882)
Starbucks,POINT (-84.16962 34.06672)
Starbucks,POINT (-117.16604 32.83234)
Starbucks,POINT (-71.09013 42.4238)
Starbucks,POINT (-99.22835 19.3235)
Starbucks,POINT (-75.88575 45.30016)
Starbucks,POINT (-83.20222 35.36144)
Starbucks,POINT (-118.05953 33.87101)
Starbucks,POINT (-106.72947 35.10212)
Starbucks,POINT (-115.45207 32.66409)
Starbucks,POINT (-106.41273 31.78525)
Starbucks,POINT (-84.96268 34.797)
Starbucks,POINT (-112.12474 35.97554)
Starbucks,POINT (-97.74162 30.2836)
Starbucks,POINT (-73.94137 40.84172)
Starbucks,POINT (-122.40346 37.77019)
Starbucks,POINT (-112.11822 33.78436)
Starbucks,POINT (-118.8759 34.18392)
Starbucks,POINT (-157.92395 21.33354)
Starbucks,POINT (-121.46627 37.75592)
Starbucks,POINT (-80.01187 37.22427)
Starbucks,POINT (-89.93064 38.57329)
Starbucks,POINT (-85.84053 41.26235)
Starbucks,POINT (-82.3273 27.92244)
Starbucks,POINT (-118.36522 34.09777)
Starbucks,POINT (-97.7469 30.40192)
Starbucks,POINT (-84.07249 34.06408)
Starbucks,POINT (-116.93261 32.85142)
Starbucks,POINT (-77.11142 38.88142)
Starbucks,POINT (-94.59559 39.24876)
Starbucks,POINT (-97.09432 32.68066)
Starbucks,POINT (-99.08594 19.43332)
Starbucks,POINT (-106.78446 32.29091)
Starbucks,POINT (-122.27576 37.51864)
Starbucks,POINT (-98.8998 19.29077)
Starbucks,POINT (-99.2332 19.51029)
Starbucks,POINT (-104.94233 39.88351)
Starbucks,POINT (-97.41184 31.11567)
Starbucks,POINT (-93.32374 44.87581)
Starbucks,POINT (-77.71944 39.68384)
Starbucks,POINT (-113.55397 37.11082)
Starbucks,POINT (-76.94891 39.41096)
Starbucks,POINT (-116.52859 33.84539)
Starbucks,POINT (-84.50388 39.38939)
Starbucks,POINT (-121.28765 37.8245)
Starbucks,POINT (-123.13597 49.17239)
Starbucks,POINT (-87.92409 43.22313)
Starbucks,POINT (-81.48863 27.49951)
Starbucks,POINT (-78.87394 42.95552)
Starbucks,POINT (-86.23505 41.69254)
Starbucks,POINT (-79.06264 35.96963)
Starbucks,POINT (-110.94262 32.25892)
Starbucks,POINT (-117.05555 32.74093)
Starbucks,POINT (-93.29544 44.95743)
Starbucks,POINT (-116.3515 43.66125)
Starbucks,POINT (-118.39405 33.90505)
Starbucks,POINT (-95.42423 29.44015)
Starbucks,POINT (-88.01017 41.90553)
Starbucks,POINT (-86.74701 36.18441)
Starbucks,POINT (-76.3938 39.49297)
Starbucks,POINT (-81.68084 30.31147)
Starbucks,POINT (-73.89091 42.81573)
Starbucks,POINT (-86.60778 30.41756)
Starbucks,POINT (-74.30019 40.2534)
Starbucks,POINT (-115.30455 36.11452)
Starbucks,POINT (-117.06184 33.13265)
Starbucks,POINT (-122.0638 37.60673)
Starbucks,POINT (-121.33975 38.68645)
Starbucks,POINT (-122.35715 47.63824)
Starbucks,POINT (-111.04574 32.33889)
Starbucks,POINT (-101.21666 19.68298)
Starbucks,POINT (-117.87726 33.88809)
Starbucks,POINT (-117.39597 34.10642)
Starbucks,POINT (-87.4932 37.98157)
Starbucks,POINT (-82.27998 34.82105)
Starbucks,POINT (-117.66107 34.06367)
Starbucks,POINT (-92.25486 34.79988)
Starbucks,POINT (-118.78579 34.18338)
Starbucks,POINT (-117.12766 33.47528)
Starbucks,POINT (-119.31516 36.31159)
Starbucks,POINT (-122.28804 47.82057)
Starbucks,POINT (-122.16314 47.48887)
Starbucks,POINT (-112.0176 46.59057)
Starbucks,POINT (-122.16713 47.35686)
Starbucks,POINT (-92.4498 34.75781)
Starbucks,POINT (-118.01206 33.74567)
Starbucks,POINT (-89.99729 38.79208)
Starbucks,POINT (-82.25008 29.08747)
Starbucks,POINT (-87.65654 41.96277)
Starbucks,POINT (-77.26266 42.87749)
Starbucks,POINT (-73.86151 40.83539)
Starbucks,POINT (-77.50935 39.02561)
Starbucks,POINT (-88.57823 44.03288)
Starbucks,POINT (-97.39012 32.70577)
Starbucks,POINT (-117.76347 33.66843)
Starbucks,POINT (-121.3896 36.83545)
Starbucks,POINT (-97.65028 30.38859)
Starbucks,POINT (-75.16668 39.95252)
Starbucks,POINT (-118.3573 33.86907)
Starbucks,POINT (-118.0153 33.74405)
Starbucks,POINT (-86.15992 39.61867)
Starbucks,POINT (-80.27283 25.79851)
Starbucks,POINT (-96.81058 32.80693)
Starbucks,POINT (-81.92623 41.41717)
Starbucks,POINT (-77.6617 43.22278)
Starbucks,POINT (-84.73536 43.61193)
Starbucks,POINT (-112.03194 33.68805)
Starbucks,POINT (-78.1845 38.90954)
Starbucks,POINT (-76.46084 39.41358)
Starbucks,POINT (-92.47931 44.00667)
Starbucks,POINT (-87.94028 42.37939)
Starbucks,POINT (-95.19381 29.99913)
Starbucks,POINT (-74.22007 40.81424)
Starbucks,POINT (-82.49615 27.86257)
Starbucks,POINT (-84.46144 39.36153)
Starbucks,POINT (-84.42409 33.65641)
Starbucks,POINT (-95.06362 29.88608)
Starbucks,POINT (-102.35325 31.88885)
Starbucks,POINT (-105.25167 39.98352)
Starbucks,POINT (-104.79649 38.72037)
Starbucks,POINT (-104.60964 39.36015)
Starbucks,POINT (-81.23117 32.27506)
Starbucks,POINT (-87.97761 42.3851)
Starbucks,POINT (-121.28429 38.59451)
Starbucks,POINT (-87.84763 42.10596)
Starbucks,POINT (-106.58293 35.05853)
Starbucks,POINT (-77.14046 38.81871)
Starbucks,POINT (-85.81274 30.19569)
Starbucks,POINT (-122.87819 45.74229)
Starbucks,POINT (-80.72023 32.18582)
Starbucks,POINT (-83.1186 39.92561)
Starbucks,POINT (-116.23349 33.74251)
Starbucks,POINT (-119.03636 35.33671)
Starbucks,POINT (-117.45084 34.13771)
Starbucks,POINT (-104.71805 38.88839)
Starbucks,POINT (-95.53896 29.95998)
Starbucks,POINT (-73.5301 40.77401)
Starbucks,POINT (-76.88572 39.21429)
Starbucks,POINT (-84.30057 37.73961)
Starbucks,POINT (-86.85308 40.41773)
Starbucks,POINT (-73.20871 45.59327)
Starbucks,POINT (-78.78224 35.90513)
Starbucks,POINT (-89.6906 35.04977)
Starbucks,POINT (-75.29042 40.16613)
Starbucks,POINT (-83.75341 33.94819)
Starbucks,POINT (-82.26206 40.85677)
Starbucks,POINT (-87.94821 42.25574)
Starbucks,POINT (-117.71579 33.99679)
Starbucks,POINT (-80.94018 35.32823)
Starbucks,POINT (-86.74581 36.18931)
Starbucks,POINT (-97.56787 35.60814)
Starbucks,POINT (-74.24626 39.75949)
Starbucks,POINT (-95.35906 29.76596)
Starbucks,POINT (-121.3532 38.00572)
Starbucks,POINT (-117.55622 47.64384)
Starbucks,POINT (-77.53516 39.11286)
Starbucks,POINT (-103.72604 44.37942)
Starbucks,POINT (-118.30973 34.09772)
Starbucks,POINT (-104.81182 39.88742)
Starbucks,POINT (-119.07358 35.33435)
Starbucks,POINT (-95.59601 43.63258)
Starbucks,POINT (-117.17575 33.59963)
Starbucks,POINT (-95.26581 29.59918)
Starbucks,POINT (-92.3385 34.72242)
Starbucks,POINT (-73.03742 41.23508)
Starbucks,POINT (-121.88734 37.33341)
Starbucks,POINT (-96.70093 32.83278)
Starbucks,POINT (-96.57568 32.90811)
Starbucks,POINT (-88.9577 40.50733)
Starbucks,POINT (-86.11904 39.86537)
Starbucks,POINT (-84.19297 39.6299)
Starbucks,POINT (-94.95632 30.71507)
Starbucks,POINT (-96.89137 32.86218)
Starbucks,POINT (-105.19275 39.73915)
Starbucks,POINT (-105.11717 39.69088)
Starbucks,POINT (-117.08202 32.67811)
Starbucks,POINT (-122.46421 37.67132)
Starbucks,POINT (-122.06112 37.92743)
Starbucks,POINT (-85.91728 39.81635)
Starbucks,POINT (-122.12789 48.18205)
Starbucks,POINT (-118.8255 34.15167)
Starbucks,POINT (-87.88344 42.98849)
Starbucks,POINT (-97.10061 31.80554)
Starbucks,POINT (-77.33483 38.59744)
Starbucks,POINT (-94.18288 36.19308)
Starbucks,POINT (-115.1376 36.08148)
Starbucks,POINT (-117.33588 33.69416)
Starbucks,POINT (-95.37263 29.47326)
Starbucks,POINT (-85.20148 34.99154)
Starbucks,POINT (-78.62291 35.82133)
Starbucks,POINT (-122.98224 44.96875)
Starbucks,POINT (-73.97709 40.76476)
Starbucks,POINT (-100.96527 25.49595)
Starbucks,POINT (-97.82831 30.23399)
Starbucks,POINT (-71.38399 42.30069)
Starbucks,POINT (-80.30047 36.14427)
Starbucks,POINT (-80.25378 26.11716)
Starbucks,POINT (-76.56532 39.1014)
Starbucks,POINT (-82.22339 35.12578)
Starbucks,POINT (-82.10713 30.26397)
Starbucks,POINT (-122.27223 47.82946)
Starbucks,POINT (-98.23113 19.03167)
Starbucks,POINT (-84.89968 32.34461)
Starbucks,POINT (-104.99192 39.57454)
Starbucks,POINT (-93.33298 44.94817)
Starbucks,POINT (-88.43328 42.59206)
Starbucks,POINT (-117.83023 34.12853)
Starbucks,POINT (-88.24014 41.78003)
Starbucks,POINT (-85.71245 31.33646)
Starbucks,POINT (-156.45514 20.88169)
Starbucks,POINT (-96.83987 33.18909)
Starbucks,POINT (-123.07016 44.07802)
Starbucks,POINT (-76.33362 37.02541)
Starbucks,POINT (-117.13535 32.75561)
Starbucks,POINT (-83.69031 42.94372)
Starbucks,POINT (-84.27356 35.5779)
Starbucks,POINT (-74.152 41.08452)
Starbucks,POINT (-81.29017 33.92261)
Starbucks,POINT (-84.45985 34.03961)
Starbucks,POINT (-82.53126 27.28194)
Starbucks,POINT (-117.86464 33.67139)
Starbucks,POINT (-122.12377 47.83877)
Starbucks,POINT (-122.46412 48.74339)
Starbucks,POINT (-74.04039 40.89869)
Starbucks,POINT (-95.52683 30.02046)
Starbucks,POINT (-77.41142 38.47017)
Starbucks,POINT (-89.21828 37.71279)
Starbucks,POINT (-119.69885 36.80636)
Starbucks,POINT (-71.00483 42.25276)
Starbucks,POINT (-76.86219 40.33128)
Starbucks,POINT (-122.99453 45.01222)
Starbucks,POINT (-118.0697 33.7814)
Starbucks,POINT (-80.98966 34.97635)
Starbucks,POINT (-73.77881 42.86487)
Starbucks,POINT (-86.87437 33.49797)
Starbucks,POINT (-119.7942 39.48144)
Starbucks,POINT (-123.36543 48.42192)
Starbucks,POINT (-122.29974 47.66268)
Starbucks,POINT (-116.97209 33.7296)
Starbucks,POINT (-84.46632 39.03338)
Starbucks,POINT (-122.2013 47.61309)
Starbucks,POINT (-80.97049 35.16874)
Starbucks,POINT (-97.84808 30.18408)
Starbucks,POINT (-76.67014 39.17912)
Starbucks,POINT (-111.8254 40.73869)
Starbucks,POINT (-123.09253 44.63301)
Starbucks,POINT (-86.86442 39.64403)
Starbucks,POINT (-122.6472 48.30305)
Starbucks,POINT (-95.23371 30.05026)
Starbucks,POINT (-117.23335 33.57082)
Starbucks,POINT (-73.726 40.78611)
Starbucks,POINT (-117.96561 33.87851)
Starbucks,POINT (-79.96429 39.62408)
Starbucks,POINT (-117.92844 33.83286)
Starbucks,POINT (-122.6085 47.53425)
Starbucks,POINT (-83.35037 40.2367)
Starbucks,POINT (-84.08994 33.99795)
Starbucks,POINT (-119.01596 36.06483)
Starbucks,POINT (-122.71292 38.41244)
Starbucks,POINT (-75.03979 39.73318)
Starbucks,POINT (-104.94098 39.72927)
Starbucks,POINT (-73.79975 45.48632)
Starbucks,POINT (-75.07797 38.34653)
Starbucks,POINT (-72.86236 41.81618)
Starbucks,POINT (-122.28153 45.40199)
Starbucks,POINT (-121.41557 38.45937)
Starbucks,POINT (-97.02455 32.71787)
Starbucks,POINT (-118.21944 34.08646)
Starbucks,POINT (-95.64139 29.87962)
Starbucks,POINT (-89.99984 35.13539)
Starbucks,POINT (-86.51974 39.17636)
Starbucks,POINT (-122.09472 37.39082)
Starbucks,POINT (-111.83384 41.76177)
Starbucks,POINT (-84.70678 39.06395)
Starbucks,POINT (-96.79573 33.02358)
Starbucks,POINT (-73.68487 40.98337)
Starbucks,POINT (-77.4296 37.54472)
Starbucks,POINT (-122.30353 47.61799)
Starbucks,POINT (-122.63054 47.62113)
Starbucks,POINT (-77.51164 38.91566)
Starbucks,POINT (-71.08728 42.33901)
Starbucks,POINT (-121.90358 36.61771)
Starbucks,POINT (-121.86811 38.0134)
Starbucks,POINT (-83.07478 39.841)
Starbucks,POINT (-112.20239 33.58136)
Starbucks,POINT (-90.88071 38.81949)
Starbucks,POINT (-81.76791 33.57389)
Starbucks,POINT (-71.58862 42.33882)
Starbucks,POINT (-105.11666 40.57414)
Starbucks,POINT (-121.66417 36.79317)
Starbucks,POINT (-122.32684 37.96144)
Starbucks,POINT (-82.59242 40.78786)
Starbucks,POINT (-117.4343 47.65327)
Starbucks,POINT (-81.51721 41.46487)
Starbucks,POINT (-72.30549 42.92799)
Starbucks,POINT (-117.80645 34.10647)
Starbucks,POINT (-117.66995 35.60937)
Starbucks,POINT (-120.63436 40.4063)
Starbucks,POINT (-94.17179 36.06943)
Starbucks,POINT (-118.44778 34.15442)
Starbucks,POINT (-95.33276 29.98558)
Starbucks,POINT (-83.00124 39.97022)
Starbucks,POINT (-74.91044 39.972)
Starbucks,POINT (-118.13934 33.78964)
Starbucks,POINT (-121.96651 37.29316)
Starbucks,POINT (-75.37222 41.12376)
Starbucks,POINT (-85.25954 35.00151)
Starbucks,POINT (-86.2496 41.67657)
Starbucks,POINT (-83.60667 41.05542)
Starbucks,POINT (-98.5885 33.09335)
Starbucks,POINT (-106.1019 39.5752)
Starbucks,POINT (-97.81539 30.20791)
Starbucks,POINT (-118.49168 34.02426)
Starbucks,POINT (-87.88587 41.15823)
Starbucks,POINT (-78.88775 35.84373)
Starbucks,POINT (-83.74991 41.50878)
Starbucks,POINT (-99.13527 19.31219)
Starbucks,POINT (-98.46305 29.47685)
Starbucks,POINT (-112.17027 33.37933)
Starbucks,POINT (-118.11563 33.85684)
Starbucks,POINT (-76.31134 40.06844)
Starbucks,POINT (-115.33484 36.14868)
Starbucks,POINT (-86.22637 39.92075)
Starbucks,POINT (-118.49155 34.01065)
Starbucks,POINT (-118.14783 34.13284)
Starbucks,POINT (-75.52757 39.88096)
Starbucks,POINT (-122.037 37.95759)
Starbucks,POINT (-115.28054 36.2998)
Starbucks,POINT (-117.35143 33.15913)
Starbucks,POINT (-83.14445 42.48799)
Starbucks,POINT (-75.11725 40.12538)
Starbucks,POINT (-76.9817 38.91641)
Starbucks,POINT (-84.27054 34.11814)
Starbucks,POINT (-94.91036 47.49312)
Starbucks,POINT (-95.5713 30.71629)
Starbucks,POINT (-80.33135 25.91288)
Starbucks,POINT (-117.10176 32.82228)
Starbucks,POINT (-117.153 32.81301)
Starbucks,POINT (-83.34798 42.24391)
Starbucks,POINT (-97.36937 32.63634)
Starbucks,POINT (-90.45631 30.48555)
Starbucks,POINT (-121.25309 38.78719)
Starbucks,POINT (-80.00208 39.6577)
Starbucks,POINT (-117.8365 34.02757)
Starbucks,POINT (-157.83599 21.28366)
Starbucks,POINT (-75.54441 39.87588)
Starbucks,POINT (-81.62777 30.18776)
Starbucks,POINT (-106.57837 31.88459)
Starbucks,POINT (-80.18275 26.12116)
Starbucks,POINT (-117.14493 32.91526)
Starbucks,POINT (-122.35888 47.1559)
Starbucks,POINT (-75.80736 45.34741)
Starbucks,POINT (-76.68708 39.38519)
Starbucks,POINT (-80.31262 36.11634)
Starbucks,POINT (-104.98426 40.4362)
Starbucks,POINT (-75.08996 39.82935)
Starbucks,POINT (-87.57642 38.0151)
Starbucks,POINT (-73.07745 41.82105)
Starbucks,POINT (-71.22551 42.49483)
Starbucks,POINT (-97.1491 33.62416)
Starbucks,POINT (-78.92431 36.01003)
Starbucks,POINT (-77.77052 38.58995)
Starbucks,POINT (-122.9423 47.04783)
Starbucks,POINT (-115.1304 36.15913)
Starbucks,POINT (-76.56285 38.93933)
Starbucks,POINT (-92.3445 34.74929)
Starbucks,POINT (-118.29124 34.06151)
Starbucks,POINT (-121.4138 38.57335)
Starbucks,POINT (-84.40713 38.02515)
Starbucks,POINT (-122.20939 37.82586)
Starbucks,POINT (-76.62709 39.44351)
Starbucks,POINT (-90.62634 38.78863)
Starbucks,POINT (-118.37635 34.06358)
Starbucks,POINT (-117.67029 35.64412)
Starbucks,POINT (-122.0834 37.67977)
Starbucks,POINT (-121.32764 38.62626)
Starbucks,POINT (-88.20958 41.91496)
Starbucks,POINT (-93.32841 44.86661)
Starbucks,POINT (-83.47574 33.55704)
Starbucks,POINT (-78.73414 42.97797)
Starbucks,POINT (-121.30985 38.75234)
Starbucks,POINT (-90.35545 38.73736)
Starbucks,POINT (-85.65344 40.07195)
Starbucks,POINT (-89.02001 42.43091)
Starbucks,POINT (-77.44128 43.12782)
Starbucks,POINT (-96.84287 33.17706)
Starbucks,POINT (-105.1097 40.15347)
Starbucks,POINT (-122.06009 37.89808)
Starbucks,POINT (-122.11879 37.37911)
Starbucks,POINT (-122.87745 42.34757)
Starbucks,POINT (-100.41204 25.76491)
Starbucks,POINT (-83.27252 42.48267)
Starbucks,POINT (-82.00826 34.93386)
Starbucks,POINT (-84.2651 40.14196)
Starbucks,POINT (-81.60501 30.29394)
Starbucks,POINT (-99.08085 19.38323)
Starbucks,POINT (-94.46838 38.81262)
Starbucks,POINT (-118.39593 33.92287)
Starbucks,POINT (-122.83099 47.04115)
Starbucks,POINT (-122.55309 45.69419)
Starbucks,POINT (-110.78895 43.47268)
Starbucks,POINT (-82.12007 33.52585)
Starbucks,POINT (-95.24874 30.06709)
Starbucks,POINT (-120.9947 37.68819)
Starbucks,POINT (-121.43427 38.56763)
Starbucks,POINT (-74.61485 40.02995)
Starbucks,POINT (-81.67548 41.50195)
Starbucks,POINT (-106.56788 35.10087)
Starbucks,POINT (-117.18145 34.06016)
Starbucks,POINT (-78.88736 35.84631)
Starbucks,POINT (-82.41224 28.05957)
Starbucks,POINT (-105.49759 39.74207)
Starbucks,POINT (-87.62495 41.88265)
Starbucks,POINT (-118.10621 34.01745)
Starbucks,POINT (-76.06488 36.75486)
Starbucks,POINT (-73.9502 40.77612)
Starbucks,POINT (-84.38832 33.81886)
Starbucks,POINT (-86.84919 36.12484)
Starbucks,POINT (-91.07344 30.36915)
Starbucks,POINT (-88.14976 41.77286)
Starbucks,POINT (-77.39816 39.03449)
Starbucks,POINT (-121.41375 38.42389)
Starbucks,POINT (-122.22801 47.20408)
Starbucks,POINT (-70.43474 43.50887)
Starbucks,POINT (-86.39107 32.45931)
Starbucks,POINT (-118.34536 34.06251)
Starbucks,POINT (-84.25838 39.56091)
Starbucks,POINT (-82.91423 42.3846)
Starbucks,POINT (-93.22643 30.2002)
Starbucks,POINT (-76.16864 36.79407)
Starbucks,POINT (-123.14711 49.16967)
Starbucks,POINT (-87.68202 30.3761)
Starbucks,POINT (-107.99265 32.23877)
Starbucks,POINT (-123.36878 48.44714)
Starbucks,POINT (-96.88127 33.06768)
Starbucks,POINT (-111.75625 33.30774)
Starbucks,POINT (-98.55413 29.5098)
Starbucks,POINT (-78.98994 33.64041)
Starbucks,POINT (-86.15742 39.92587)
Starbucks,POINT (-107.87055 37.29991)
Starbucks,POINT (-97.74736 31.11132)
Starbucks,POINT (-71.1264 42.41726)
Starbucks,POINT (-87.90647 43.11867)
Starbucks,POINT (-119.85521 34.41335)
Starbucks,POINT (-81.79655 26.14156)
Starbucks,POINT (-81.71989 30.28641)
Starbucks,POINT (-123.14304 44.04907)
Starbucks,POINT (-99.18039 19.39602)
Starbucks,POINT (-96.73509 33.1771)
Starbucks,POINT (-73.98535 40.74852)
Starbucks,POINT (-98.23991 32.20397)
Starbucks,POINT (-72.74498 41.76049)
